"","Source","Target","Type","Id","Label","Interval","Weight"
"163","0ESwQagAAAAJ","nVksQusAAAAJ","Direct","0ESwQagAAAAJ_nVksQusAAAAJ","Direct","",1
"164","0ESwQagAAAAJ","0ESwQagAAAAJ","Direct","0ESwQagAAAAJ_0ESwQagAAAAJ","Direct","",1
"165","0ESwQagAAAAJ","nVksQusAAAAJ","Direct","0ESwQagAAAAJ_nVksQusAAAAJ","Direct","",1
"166","0ESwQagAAAAJ","0ESwQagAAAAJ","Direct","0ESwQagAAAAJ_0ESwQagAAAAJ","Direct","",1
"167","0ESwQagAAAAJ","0ESwQagAAAAJ","Direct","0ESwQagAAAAJ_0ESwQagAAAAJ","Direct","",1
"168","0fq5QeIAAAAJ","0fq5QeIAAAAJ","Direct","0fq5QeIAAAAJ_0fq5QeIAAAAJ","Direct","",1
"169","0fq5QeIAAAAJ","NzQu5SwAAAAJ","Direct","0fq5QeIAAAAJ_NzQu5SwAAAAJ","Direct","",1
"170","0fq5QeIAAAAJ","0fq5QeIAAAAJ","Direct","0fq5QeIAAAAJ_0fq5QeIAAAAJ","Direct","",1
"171","0fq5QeIAAAAJ","0fq5QeIAAAAJ","Direct","0fq5QeIAAAAJ_0fq5QeIAAAAJ","Direct","",1
"172","0fq5QeIAAAAJ","0fq5QeIAAAAJ","Direct","0fq5QeIAAAAJ_0fq5QeIAAAAJ","Direct","",1
"173","0fq5QeIAAAAJ","0fq5QeIAAAAJ","Direct","0fq5QeIAAAAJ_0fq5QeIAAAAJ","Direct","",1
"174","0fq5QeIAAAAJ","0fq5QeIAAAAJ","Direct","0fq5QeIAAAAJ_0fq5QeIAAAAJ","Direct","",1
"175","0fq5QeIAAAAJ","0fq5QeIAAAAJ","Direct","0fq5QeIAAAAJ_0fq5QeIAAAAJ","Direct","",1
"176","0fq5QeIAAAAJ","0fq5QeIAAAAJ","Direct","0fq5QeIAAAAJ_0fq5QeIAAAAJ","Direct","",1
"177","0fq5QeIAAAAJ","0fq5QeIAAAAJ","Direct","0fq5QeIAAAAJ_0fq5QeIAAAAJ","Direct","",1
"178","0fVKnEcAAAAJ","0fVKnEcAAAAJ","Direct","0fVKnEcAAAAJ_0fVKnEcAAAAJ","Direct","",1
"179","0fVKnEcAAAAJ","wjPrcoUAAAAJ","Direct","0fVKnEcAAAAJ_wjPrcoUAAAAJ","Direct","",1
"180","0fVKnEcAAAAJ","0fVKnEcAAAAJ","Direct","0fVKnEcAAAAJ_0fVKnEcAAAAJ","Direct","",1
"181","0fVKnEcAAAAJ","wjPrcoUAAAAJ","Direct","0fVKnEcAAAAJ_wjPrcoUAAAAJ","Direct","",1
"182","0IHc9DUAAAAJ","0IHc9DUAAAAJ","Direct","0IHc9DUAAAAJ_0IHc9DUAAAAJ","Direct","",1
"183","0IHc9DUAAAAJ","0IHc9DUAAAAJ","Direct","0IHc9DUAAAAJ_0IHc9DUAAAAJ","Direct","",1
"184","0iJRaawAAAAJ","YTJrQA4AAAAJ","Direct","0iJRaawAAAAJ_YTJrQA4AAAAJ","Direct","",1
"185","0iJRaawAAAAJ","0iJRaawAAAAJ","Direct","0iJRaawAAAAJ_0iJRaawAAAAJ","Direct","",1
"186","0iJRaawAAAAJ","YTJrQA4AAAAJ","Direct","0iJRaawAAAAJ_YTJrQA4AAAAJ","Direct","",1
"187","0iJRaawAAAAJ","0iJRaawAAAAJ","Direct","0iJRaawAAAAJ_0iJRaawAAAAJ","Direct","",1
"188","0iJRaawAAAAJ","0iJRaawAAAAJ","Direct","0iJRaawAAAAJ_0iJRaawAAAAJ","Direct","",1
"189","0iJRaawAAAAJ","0iJRaawAAAAJ","Direct","0iJRaawAAAAJ_0iJRaawAAAAJ","Direct","",1
"190","0iJRaawAAAAJ","0iJRaawAAAAJ","Direct","0iJRaawAAAAJ_0iJRaawAAAAJ","Direct","",1
"191","0iJRaawAAAAJ","0iJRaawAAAAJ","Direct","0iJRaawAAAAJ_0iJRaawAAAAJ","Direct","",1
"192","0irVeiQAAAAJ","0irVeiQAAAAJ","Direct","0irVeiQAAAAJ_0irVeiQAAAAJ","Direct","",1
"193","0irVeiQAAAAJ","0irVeiQAAAAJ","Direct","0irVeiQAAAAJ_0irVeiQAAAAJ","Direct","",1
"194","0irVeiQAAAAJ","0irVeiQAAAAJ","Direct","0irVeiQAAAAJ_0irVeiQAAAAJ","Direct","",1
"195","0irVeiQAAAAJ","0irVeiQAAAAJ","Direct","0irVeiQAAAAJ_0irVeiQAAAAJ","Direct","",1
"196","0irVeiQAAAAJ","0irVeiQAAAAJ","Direct","0irVeiQAAAAJ_0irVeiQAAAAJ","Direct","",1
"197","0IrZEuIAAAAJ","0IrZEuIAAAAJ","Direct","0IrZEuIAAAAJ_0IrZEuIAAAAJ","Direct","",1
